
Access Point Information
_________________________

Sample No.,Time,SSID,Channel,Encyption,RSSI,Supported Rates,MAC Address,Network Type,Infrastructure Mode,First Seen Time,Last Seen Time
3,11:42:10:342 14-Dec-2019,"AAAAA2",1,? (WEP),-41,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",88-25-93-F8-36-F0,N (HT),??????,10:04:20 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"DIRECT-9a-HP M130 LaserJet",1,? (WPA2),-71,"156,54,48,39,36,24,19,18 Mb/s",B2-52-16-89-A2-9A,N (HT),??????,10:04:27 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"DIRECT-273A530D",11,? (WPA2),-83,"72,156,54,48,39,36,24,19,18 Mb/s",FA-D0-27-3A-D3-0D,N (HT),??????,10:04:34 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"NJUPT-CMCC",11,? (WEP),-74,"144,156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-52-32,N (HT),??????,10:04:34 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"NJUPT-CMCC",40,? (WEP),-82,"300,156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-56-22,N (HT),??????,10:04:20 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"NJUPT-CMCC",44,? (WEP),-56,"300,156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-53-62,N (HT),??????,10:04:20 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"NJUPT-CMCC",149,? (WEP),-70,"300,156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-6B-62,N (HT),??????,10:04:20 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"CSLIU",11,? (WPA2),-84,"450,156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",30-FC-68-1F-04-FC,N (HT),??????,10:05:24 14-Dec-2019,11:42:10 14-Dec-2019
3,11:42:10:342 14-Dec-2019,"LieBaoWiFi410",44,? (WPA2),-51,"156,54,48,39,36,24,19,18 Mb/s",50-2B-73-D9-64-DF,N (HT),??????,10:04:20 14-Dec-2019,11:42:10 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"CMCC-EDU",1,? (WEP),-55,"54,48,36,24,18,12,9,6,2 Mb/s",8C-79-67-01-68-A1,G (OFDM24),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
